Feature: phone, Score: 300.00000000130285, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: saying, Score: 30.000000000130285, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: security, Score: 30.000000000130285, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: sergeant, Score: 30.000000000130285, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: shedding, Score: 30.000000000130285, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: significant, Score: 30.000000000130285, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: size, Score: 30.000000000130285, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: skin, Score: 30.000000000130285, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: soon, Score: 30.000000000130285, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: sophisticated, Score: 30.000000000130285, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: stanley, Score: 30.000000000130285, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: stouffer, Score: 30.000000000130285, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: subscriber, Score: 30.000000000130285, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: subscribers, Score: 30.000000000130285, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: suddenly, Score: 30.000000000130285, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: switchboards, Score: 30.000000000130285, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: talks, Score: 30.000000000130285, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: telephones, Score: 30.000000000130285, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: territory, Score: 30.000000000130285, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: things, Score: 30.000000000130285, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: thousand, Score: 30.000000000130285, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: tire, Score: 30.000000000130285, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: tires, Score: 30.000000000130285, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: tonka, Score: 30.000000000130285, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: trade, Score: 30.000000000130285, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: traditional, Score: 30.000000000130285, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: viewers, Score: 30.000000000130285, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: water, Score: 30.000000000130285, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: weinberger, Score: 30.000000000130285, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: within, Score: 30.000000000130285, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: wooden, Score: 30.000000000130285, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: work, Score: 30.000000000130285, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: workstations, Score: 30.000000000130285, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: service, Score: 29.533298957112113, Log-Likelihood: 1.3424226798687324, Predicted Sense: phone
Feature: said, Score: 28.5267839606688, Log-Likelihood: 0.35218251803294814, Predicted Sense: product
Feature: access, Score: 27.766605170303343, Log-Likelihood: 1.3222192938239687, Predicted Sense: phone
Feature: machines, Score: 27.766605170303343, Log-Likelihood: 1.3222192938239687, Predicted Sense: product
Feature: line, Score: 25.051157789059456, Log-Likelihood: 0.16481024861223326, Predicted Sense: product
Feature: corp, Score: 24.46395014446451, Log-Likelihood: 0.6989700041275574, Predicted Sense: product
Feature: lines, Score: 22.06834699406462, Log-Likelihood: 0.19358199117600544, Predicted Sense: phone
Feature: able, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: accounting, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: accounts, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: acquire, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: acquisition, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: across, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: actually, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: advertised, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: advice, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: aerospace, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: age, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: aged, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: agreements, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: agricultural, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: alexandria, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: allegheny, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: allied, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: allow, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: aluminum, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: amount, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: amusement, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: announce, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: anonymous, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: answer, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: antonini, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: apollo, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: appliance, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: appliances, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: applied, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: arkansas, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: arrangements, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: atlantic, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: authorized, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: awaited, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: awkward, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: baker, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: bally, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: barry, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: batteries, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: baud, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: became, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: becor, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: beds, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: begin, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: beretta, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: bill, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: biosystems, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: booming, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: branches, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: brings, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: buick, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: build, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: calif, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: caller, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: carriers, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: cash, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: chanel, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: chat, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: chatter, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: cheaper, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: check, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: chemical, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: china, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: choice, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: choose, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: chrysler, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: cip, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: circle, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: city, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: claimed, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: clarion, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: class, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: clients, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: close, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: closely, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: clothes, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: club, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: coca, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: cola, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: compete, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: competing, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: complaints, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: completed, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: connect, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: consultants, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: contrast, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: convention, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: conversations, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: cookies, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: coronary, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: cos, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: counsel, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: crash, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: create, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: creating, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: crossed, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: crystal, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: cutting, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: cyanamid, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: deal, Score: 20.000000000086857, Log-Likelihood: 10.000000000043428, Predicted Sense: product
